local,raca_cor,ano,genero,idade,taxa_ocupacao
Ceará,Ignorado,2020,Total,40-49,"97,9%"
Ceará,Ignorado,2020,Total,50-59,"100,0%"
Ceará,Ignorado,2020,Total,60-65,"100,0%"
Ceará,Ignorado,2020,Masc,Total,"98,5%"
Ceará,Ignorado,2020,Fem,Total,"91,1%"
Ceará,Ignorado,2021,Total,Total,"92,1%"
Ceará,Ignorado,2021,Masc,14-19,"0,0%"
Ceará,Ignorado,2021,Masc,20-29,"68,1%"
Ceará,Ignorado,2021,Masc,30-39,"100,0%"
Ceará,Ignorado,2021,Masc,40-49,"100,0%"
Ceará,Ignorado,2021,Masc,50-59,"100,0%"
Ceará,Ignorado,2021,Fem,14-19,"81,5%"
Ceará,Ignorado,2021,Fem,20-29,"85,6%"
Ceará,Ignorado,2021,Fem,30-39,"100,0%"
Ceará,Ignorado,2021,Fem,40-49,"100,0%"
Ceará,Ignorado,2021,Fem,50-59,"100,0%"
Ceará,Ignorado,2021,Fem,60-65,"100,0%"
Ceará,Ignorado,2021,Total,14-19,"47,8%"
Ceará,Ignorado,2021,Total,20-29,"77,7%"
Ceará,Ignorado,2021,Total,30-39,"100,0%"
Ceará,Ignorado,2021,Total,40-49,"100,0%"
Ceará,Ignorado,2021,Total,50-59,"100,0%"
Ceará,Ignorado,2021,Total,60-65,"100,0%"
Ceará,Ignorado,2021,Masc,Total,"88,1%"
Ceará,Ignorado,2021,Fem,Total,"95,5%"
Ceará,Ignorado,2022,Total,Total,"85,8%"
Ceará,Ignorado,2022,Masc,14-19,"100,0%"
Ceará,Ignorado,2022,Masc,20-29,"79,8%"
Ceará,Ignorado,2022,Masc,30-39,"67,1%"
Ceará,Ignorado,2022,Masc,40-49,"84,6%"
Ceará,Ignorado,2022,Masc,50-59,"86,2%"
Ceará,Ignorado,2022,Masc,60-65,"100,0%"
Ceará,Ignorado,2022,Fem,14-19,"72,0%"
Ceará,Ignorado,2022,Fem,20-29,"94,7%"
Ceará,Ignorado,2022,Fem,30-39,"100,0%"
Ceará,Ignorado,2022,Fem,40-49,"87,3%"
Ceará,Ignorado,2022,Fem,50-59,"100,0%"
Ceará,Ignorado,2022,Fem,60-65,"100,0%"
Ceará,Ignorado,2022,Fem,66+,"100,0%"
Ceará,Ignorado,2022,Total,14-19,"81,8%"
Ceará,Ignorado,2022,Total,20-29,"85,0%"
Ceará,Ignorado,2022,Total,30-39,"81,1%"
Ceará,Ignorado,2022,Total,40-49,"86,1%"
Ceará,Ignorado,2022,Total,50-59,"91,9%"
Ceará,Ignorado,2022,Total,60-65,"100,0%"
Ceará,Ignorado,2022,Total,66+,"100,0%"
Ceará,Ignorado,2022,Masc,Total,"80,0%"
Ceará,Ignorado,2022,Fem,Total,"92,7%"
Ceará,Parda,2012,Total,Total,"91,6%"
Ceará,Parda,2012,Masc,14-19,"86,7%"
Ceará,Parda,2012,Masc,20-29,"87,8%"
Ceará,Parda,2012,Masc,30-39,"94,3%"
Ceará,Parda,2012,Masc,40-49,"94,5%"
Ceará,Parda,2012,Masc,50-59,"98,5%"
Ceará,Parda,2012,Masc,60-65,"98,4%"
Ceará,Parda,2012,Masc,66+,"100,0%"
Ceará,Parda,2012,Fem,14-19,"69,4%"
Ceará,Parda,2012,Fem,20-29,"86,5%"
Ceará,Parda,2012,Fem,30-39,"92,1%"
Ceará,Parda,2012,Fem,40-49,"96,6%"
Ceará,Parda,2012,Fem,50-59,"97,0%"
Ceará,Parda,2012,Fem,60-65,"100,0%"
Ceará,Parda,2012,Fem,66+,"100,0%"
Ceará,Parda,2012,Total,14-19,"80,1%"
Ceará,Parda,2012,Total,20-29,"87,3%"
Ceará,Parda,2012,Total,30-39,"93,4%"
Ceará,Parda,2012,Total,40-49,"95,4%"
Ceará,Parda,2012,Total,50-59,"97,9%"
Ceará,Parda,2012,Total,60-65,"98,9%"
Ceará,Parda,2012,Total,66+,"100,0%"
Ceará,Parda,2012,Masc,Total,"92,5%"
Ceará,Parda,2012,Fem,Total,"90,1%"
Ceará,Parda,2013,Total,Total,"91,9%"
Ceará,Parda,2013,Masc,14-19,"82,4%"
Ceará,Parda,2013,Masc,20-29,"88,8%"
Ceará,Parda,2013,Masc,30-39,"94,4%"
Ceará,Parda,2013,Masc,40-49,"95,5%"
Ceará,Parda,2013,Masc,50-59,"97,4%"
Ceará,Parda,2013,Masc,60-65,"98,2%"
Ceará,Parda,2013,Masc,66+,"100,0%"
Ceará,Parda,2013,Fem,14-19,"77,3%"
Ceará,Parda,2013,Fem,20-29,"87,0%"
Ceará,Parda,2013,Fem,30-39,"93,0%"
Ceará,Parda,2013,Fem,40-49,"95,9%"
Ceará,Parda,2013,Fem,50-59,"97,9%"
Ceará,Parda,2013,Fem,60-65,"98,8%"
Ceará,Parda,2013,Fem,66+,"98,7%"
Ceará,Parda,2013,Total,14-19,"80,4%"
Ceará,Parda,2013,Total,20-29,"88,0%"
Ceará,Parda,2013,Total,30-39,"93,8%"
Ceará,Parda,2013,Total,40-49,"95,6%"
Ceará,Parda,2013,Total,50-59,"97,6%"
Ceará,Parda,2013,Total,60-65,"98,4%"
Ceará,Parda,2013,Total,66+,"99,5%"
Ceará,Parda,2013,Masc,Total,"92,4%"
Ceará,Parda,2013,Fem,Total,"91,2%"
Ceará,Parda,2014,Total,Total,"93,0%"
Ceará,Parda,2014,Masc,14-19,"85,1%"
Ceará,Parda,2014,Masc,20-29,"92,9%"
Ceará,Parda,2014,Masc,30-39,"95,4%"
Ceará,Parda,2014,Masc,40-49,"96,9%"
Ceará,Parda,2014,Masc,50-59,"96,2%"
Ceará,Parda,2014,Masc,60-65,"95,6%"
Ceará,Parda,2014,Masc,66+,"100,0%"
Ceará,Parda,2014,Fem,14-19,"78,1%"
Ceará,Parda,2014,Fem,20-29,"86,3%"
Ceará,Parda,2014,Fem,30-39,"92,5%"
Ceará,Parda,2014,Fem,40-49,"95,3%"
Ceará,Parda,2014,Fem,50-59,"98,4%"
Ceará,Parda,2014,Fem,60-65,"96,9%"
Ceará,Parda,2014,Fem,66+,"100,0%"
Ceará,Parda,2014,Total,14-19,"82,4%"
Ceará,Parda,2014,Total,20-29,"90,2%"
Ceará,Parda,2014,Total,30-39,"94,2%"
Ceará,Parda,2014,Total,40-49,"96,2%"
Ceará,Parda,2014,Total,50-59,"97,0%"
Ceará,Parda,2014,Total,60-65,"96,1%"
Ceará,Parda,2014,Total,66+,"100,0%"
Ceará,Parda,2014,Masc,Total,"94,3%"
Ceará,Parda,2014,Fem,Total,"91,0%"
Ceará,Parda,2015,Total,Total,"91,2%"
Ceará,Parda,2015,Masc,14-19,"79,5%"
Ceará,Parda,2015,Masc,20-29,"87,7%"
Ceará,Parda,2015,Masc,30-39,"94,3%"
Ceará,Parda,2015,Masc,40-49,"95,8%"
Ceará,Parda,2015,Masc,50-59,"93,6%"
Ceará,Parda,2015,Masc,60-65,"97,2%"
Ceará,Parda,2015,Masc,66+,"99,2%"
Ceará,Parda,2015,Fem,14-19,"72,1%"
Ceará,Parda,2015,Fem,20-29,"83,9%"
Ceará,Parda,2015,Fem,30-39,"92,9%"
Ceará,Parda,2015,Fem,40-49,"95,7%"
Ceará,Parda,2015,Fem,50-59,"96,2%"
Ceará,Parda,2015,Fem,60-65,"99,2%"
Ceará,Parda,2015,Fem,66+,"96,7%"
Ceará,Parda,2015,Total,14-19,"76,5%"
Ceará,Parda,2015,Total,20-29,"86,2%"
Ceará,Parda,2015,Total,30-39,"93,8%"
Ceará,Parda,2015,Total,40-49,"95,7%"
Ceará,Parda,2015,Total,50-59,"94,6%"
Ceará,Parda,2015,Total,60-65,"97,8%"
Ceará,Parda,2015,Total,66+,"98,7%"
Ceará,Parda,2015,Masc,Total,"91,9%"
Ceará,Parda,2015,Fem,Total,"90,0%"
Ceará,Parda,2016,Total,Total,"87,2%"
Ceará,Parda,2016,Masc,14-19,"67,3%"
Ceará,Parda,2016,Masc,20-29,"83,3%"
Ceará,Parda,2016,Masc,30-39,"91,2%"
Ceará,Parda,2016,Masc,40-49,"93,3%"
Ceará,Parda,2016,Masc,50-59,"93,8%"
Ceará,Parda,2016,Masc,60-65,"98,5%"
Ceará,Parda,2016,Masc,66+,"98,1%"
Ceará,Parda,2016,Fem,14-19,"55,1%"
Ceará,Parda,2016,Fem,20-29,"78,5%"
Ceará,Parda,2016,Fem,30-39,"87,6%"
Ceará,Parda,2016,Fem,40-49,"92,1%"
Ceará,Parda,2016,Fem,50-59,"95,5%"
Ceará,Parda,2016,Fem,60-65,"98,2%"
Ceará,Parda,2016,Fem,66+,"100,0%"
Ceará,Parda,2016,Total,14-19,"62,3%"
Ceará,Parda,2016,Total,20-29,"81,4%"
Ceará,Parda,2016,Total,30-39,"89,8%"
Ceará,Parda,2016,Total,40-49,"92,8%"
Ceará,Parda,2016,Total,50-59,"94,4%"
Ceará,Parda,2016,Total,60-65,"98,4%"
Ceará,Parda,2016,Total,66+,"98,6%"
Ceará,Parda,2016,Masc,Total,"88,5%"
Ceará,Parda,2016,Fem,Total,"85,1%"
Ceará,Parda,2017,Total,Total,"87,2%"
Ceará,Parda,2017,Masc,14-19,"72,9%"
Ceará,Parda,2017,Masc,20-29,"83,5%"
Ceará,Parda,2017,Masc,30-39,"91,7%"
Ceará,Parda,2017,Masc,40-49,"93,7%"
Ceará,Parda,2017,Masc,50-59,"93,2%"
Ceará,Parda,2017,Masc,60-65,"95,1%"
Ceará,Parda,2017,Masc,66+,"98,4%"
Ceará,Parda,2017,Fem,14-19,"57,9%"
Ceará,Parda,2017,Fem,20-29,"77,3%"
Ceará,Parda,2017,Fem,30-39,"86,4%"
Ceará,Parda,2017,Fem,40-49,"92,9%"
Ceará,Parda,2017,Fem,50-59,"95,7%"
Ceará,Parda,2017,Fem,60-65,"97,6%"
Ceará,Parda,2017,Fem,66+,"100,0%"
Ceará,Parda,2017,Total,14-19,"66,4%"
Ceará,Parda,2017,Total,20-29,"80,9%"
Ceará,Parda,2017,Total,30-39,"89,5%"
Ceará,Parda,2017,Total,40-49,"93,4%"
Ceará,Parda,2017,Total,50-59,"94,2%"
Ceará,Parda,2017,Total,60-65,"96,0%"
Ceará,Parda,2017,Total,66+,"99,0%"
Ceará,Parda,2017,Masc,Total,"89,1%"
Ceará,Parda,2017,Fem,Total,"84,6%"
Ceará,Parda,2018,Total,Total,"87,5%"
Ceará,Parda,2018,Masc,14-19,"68,6%"
Ceará,Parda,2018,Masc,20-29,"82,6%"
Ceará,Parda,2018,Masc,30-39,"90,9%"
Ceará,Parda,2018,Masc,40-49,"91,6%"
Ceará,Parda,2018,Masc,50-59,"93,9%"
Ceará,Parda,2018,Masc,60-65,"96,1%"
Ceará,Parda,2018,Masc,66+,"98,3%"
Ceará,Parda,2018,Fem,14-19,"58,5%"
Ceará,Parda,2018,Fem,20-29,"80,0%"
Ceará,Parda,2018,Fem,30-39,"91,1%"
Ceará,Parda,2018,Fem,40-49,"93,0%"
Ceará,Parda,2018,Fem,50-59,"93,5%"
Ceará,Parda,2018,Fem,60-65,"100,0%"
Ceará,Parda,2018,Fem,66+,"98,4%"
Ceará,Parda,2018,Total,14-19,"64,2%"
Ceará,Parda,2018,Total,20-29,"81,5%"
Ceará,Parda,2018,Total,30-39,"90,9%"
Ceará,Parda,2018,Total,40-49,"92,3%"
Ceará,Parda,2018,Total,50-59,"93,8%"
Ceará,Parda,2018,Total,60-65,"97,4%"
Ceará,Parda,2018,Total,66+,"98,3%"
Ceará,Parda,2018,Masc,Total,"88,0%"
Ceará,Parda,2018,Fem,Total,"87,0%"
Ceará,Parda,2019,Total,Total,"88,0%"
Ceará,Parda,2019,Masc,14-19,"73,3%"
Ceará,Parda,2019,Masc,20-29,"81,8%"
Ceará,Parda,2019,Masc,30-39,"91,9%"
Ceará,Parda,2019,Masc,40-49,"95,4%"
Ceará,Parda,2019,Masc,50-59,"94,1%"
Ceará,Parda,2019,Masc,60-65,"97,7%"
Ceará,Parda,2019,Masc,66+,"98,6%"
Ceará,Parda,2019,Fem,14-19,"59,0%"
Ceará,Parda,2019,Fem,20-29,"76,8%"
Ceará,Parda,2019,Fem,30-39,"88,1%"
Ceará,Parda,2019,Fem,40-49,"93,4%"
Ceará,Parda,2019,Fem,50-59,"93,4%"
Ceará,Parda,2019,Fem,60-65,"96,4%"
Ceará,Parda,2019,Fem,66+,"96,7%"
Ceará,Parda,2019,Total,14-19,"67,9%"
Ceará,Parda,2019,Total,20-29,"79,7%"
Ceará,Parda,2019,Total,30-39,"90,3%"
Ceará,Parda,2019,Total,40-49,"94,5%"
Ceará,Parda,2019,Total,50-59,"93,8%"
Ceará,Parda,2019,Total,60-65,"97,1%"
Ceará,Parda,2019,Total,66+,"97,9%"
Ceará,Parda,2019,Masc,Total,"89,5%"
Ceará,Parda,2019,Fem,Total,"85,9%"
Ceará,Parda,2020,Total,Total,"86,0%"
Ceará,Parda,2020,Masc,14-19,"65,3%"
Ceará,Parda,2020,Masc,20-29,"82,2%"
Ceará,Parda,2020,Masc,30-39,"90,2%"
Ceará,Parda,2020,Masc,40-49,"90,4%"
Ceará,Parda,2020,Masc,50-59,"93,3%"
Ceará,Parda,2020,Masc,60-65,"95,2%"
Ceará,Parda,2020,Masc,66+,"100,0%"
Ceará,Parda,2020,Fem,14-19,"56,1%"
Ceará,Parda,2020,Fem,20-29,"73,6%"
Ceará,Parda,2020,Fem,30-39,"85,2%"
Ceará,Parda,2020,Fem,40-49,"89,5%"
Ceará,Parda,2020,Fem,50-59,"93,5%"
Ceará,Parda,2020,Fem,60-65,"97,0%"
Ceará,Parda,2020,Fem,66+,"98,9%"
Ceará,Parda,2020,Total,14-19,"62,0%"
Ceará,Parda,2020,Total,20-29,"78,6%"
Ceará,Parda,2020,Total,30-39,"88,2%"
Ceará,Parda,2020,Total,40-49,"90,0%"
Ceará,Parda,2020,Total,50-59,"93,4%"
Ceará,Parda,2020,Total,60-65,"96,0%"
Ceará,Parda,2020,Total,66+,"99,6%"
Ceará,Parda,2020,Masc,Total,"87,7%"
Ceará,Parda,2020,Fem,Total,"83,6%"
Ceará,Parda,2021,Total,Total,"85,7%"
Ceará,Parda,2021,Masc,14-19,"74,3%"
Ceará,Parda,2021,Masc,20-29,"80,6%"
Ceará,Parda,2021,Masc,30-39,"92,1%"
Ceará,Parda,2021,Masc,40-49,"92,6%"
Ceará,Parda,2021,Masc,50-59,"91,8%"
Ceará,Parda,2021,Masc,60-65,"96,2%"
Ceará,Parda,2021,Masc,66+,"100,0%"
Ceará,Parda,2021,Fem,14-19,"42,8%"
Ceará,Parda,2021,Fem,20-29,"74,2%"
Ceará,Parda,2021,Fem,30-39,"81,2%"
Ceará,Parda,2021,Fem,40-49,"87,8%"
Ceará,Parda,2021,Fem,50-59,"94,5%"
Ceará,Parda,2021,Fem,60-65,"89,3%"
Ceará,Parda,2021,Fem,66+,"94,6%"
Ceará,Parda,2021,Total,14-19,"62,4%"
Ceará,Parda,2021,Total,20-29,"77,7%"
Ceará,Parda,2021,Total,30-39,"87,7%"
Ceará,Parda,2021,Total,40-49,"90,7%"
Ceará,Parda,2021,Total,50-59,"93,0%"
Ceará,Parda,2021,Total,60-65,"93,5%"
Ceará,Parda,2021,Total,66+,"98,8%"
Ceará,Parda,2021,Masc,Total,"88,8%"
Ceará,Parda,2021,Fem,Total,"81,3%"
Ceará,Parda,2022,Total,Total,"90,3%"
Ceará,Parda,2022,Masc,14-19,"70,9%"
Ceará,Parda,2022,Masc,20-29,"88,3%"
Ceará,Parda,2022,Masc,30-39,"93,5%"
Ceará,Parda,2022,Masc,40-49,"94,2%"
Ceará,Parda,2022,Masc,50-59,"92,1%"
Ceará,Parda,2022,Masc,60-65,"96,4%"
Ceará,Parda,2022,Masc,66+,"100,0%"
Ceará,Parda,2022,Fem,14-19,"67,0%"
Ceará,Parda,2022,Fem,20-29,"81,2%"
Ceará,Parda,2022,Fem,30-39,"90,3%"
Ceará,Parda,2022,Fem,40-49,"93,4%"
Ceará,Parda,2022,Fem,50-59,"97,1%"
Ceará,Parda,2022,Fem,60-65,"100,0%"
Ceará,Parda,2022,Fem,66+,"100,0%"
Ceará,Parda,2022,Total,14-19,"69,5%"
Ceará,Parda,2022,Total,20-29,"85,2%"
Ceará,Parda,2022,Total,30-39,"92,1%"
Ceará,Parda,2022,Total,40-49,"93,8%"
Ceará,Parda,2022,Total,50-59,"94,3%"
Ceará,Parda,2022,Total,60-65,"97,8%"
Ceará,Parda,2022,Total,66+,"100,0%"
Ceará,Parda,2022,Masc,Total,"91,2%"
Ceará,Parda,2022,Fem,Total,"89,2%"
Ceará,Preta,2012,Total,Total,"91,3%"
Ceará,Preta,2012,Masc,14-19,"63,3%"
Ceará,Preta,2012,Masc,20-29,"90,8%"
Ceará,Preta,2012,Masc,30-39,"96,3%"
Ceará,Preta,2012,Masc,40-49,"96,1%"
Ceará,Preta,2012,Masc,50-59,"100,0%"
Ceará,Preta,2012,Masc,60-65,"85,2%"
Ceará,Preta,2012,Masc,66+,"100,0%"
Ceará,Preta,2012,Fem,14-19,"82,5%"
Ceará,Preta,2012,Fem,20-29,"71,7%"
Ceará,Preta,2012,Fem,30-39,"100,0%"
Ceará,Preta,2012,Fem,40-49,"92,2%"
Ceará,Preta,2012,Fem,50-59,"100,0%"
Ceará,Preta,2012,Fem,60-65,"100,0%"
Ceará,Preta,2012,Fem,66+,"100,0%"
Ceará,Preta,2012,Total,14-19,"69,8%"
Ceará,Preta,2012,Total,20-29,"84,2%"
Ceará,Preta,2012,Total,30-39,"97,4%"
Ceará,Preta,2012,Total,40-49,"94,5%"
Ceará,Preta,2012,Total,50-59,"100,0%"
Ceará,Preta,2012,Total,60-65,"92,1%"
Ceará,Preta,2012,Total,66+,"100,0%"
Ceará,Preta,2012,Masc,Total,"92,1%"
Ceará,Preta,2012,Fem,Total,"89,8%"
Ceará,Preta,2013,Total,Total,"91,4%"
Ceará,Preta,2013,Masc,14-19,"83,2%"
Ceará,Preta,2013,Masc,20-29,"86,0%"
Ceará,Preta,2013,Masc,30-39,"95,8%"
Ceará,Preta,2013,Masc,40-49,"97,8%"
Ceará,Preta,2013,Masc,50-59,"90,6%"
Ceará,Preta,2013,Masc,60-65,"100,0%"
Ceará,Preta,2013,Masc,66+,"100,0%"
Ceará,Preta,2013,Fem,14-19,"71,9%"
Ceará,Preta,2013,Fem,20-29,"88,9%"
Ceará,Preta,2013,Fem,30-39,"93,5%"
Ceará,Preta,2013,Fem,40-49,"87,1%"
Ceará,Preta,2013,Fem,50-59,"100,0%"
Ceará,Preta,2013,Fem,60-65,"84,5%"
Ceará,Preta,2013,Fem,66+,"100,0%"
Ceará,Preta,2013,Total,14-19,"80,4%"
Ceará,Preta,2013,Total,20-29,"86,6%"
Ceará,Preta,2013,Total,30-39,"95,0%"
Ceará,Preta,2013,Total,40-49,"93,7%"
Ceará,Preta,2013,Total,50-59,"94,7%"
Ceará,Preta,2013,Total,60-65,"94,6%"
Ceará,Preta,2013,Total,66+,"100,0%"
Ceará,Preta,2013,Masc,Total,"91,8%"
Ceará,Preta,2013,Fem,Total,"90,6%"
Ceará,Preta,2014,Total,Total,"92,3%"
Ceará,Preta,2014,Masc,14-19,"94,2%"
Ceará,Preta,2014,Masc,20-29,"87,3%"
Ceará,Preta,2014,Masc,30-39,"94,1%"
Ceará,Preta,2014,Masc,40-49,"96,2%"
Ceará,Preta,2014,Masc,50-59,"98,6%"
Ceará,Preta,2014,Masc,60-65,"100,0%"
Ceará,Preta,2014,Masc,66+,"100,0%"
Ceará,Preta,2014,Fem,14-19,"57,9%"
Ceará,Preta,2014,Fem,20-29,"88,1%"
Ceará,Preta,2014,Fem,30-39,"95,0%"
Ceará,Preta,2014,Fem,40-49,"94,5%"
Ceará,Preta,2014,Fem,50-59,"100,0%"
Ceará,Preta,2014,Fem,60-65,"100,0%"
Ceará,Preta,2014,Fem,66+,"100,0%"
Ceará,Preta,2014,Total,14-19,"76,3%"
Ceará,Preta,2014,Total,20-29,"87,7%"
Ceará,Preta,2014,Total,30-39,"94,3%"
Ceará,Preta,2014,Total,40-49,"95,6%"
Ceará,Preta,2014,Total,50-59,"98,9%"
Ceará,Preta,2014,Total,60-65,"100,0%"
Ceará,Preta,2014,Total,66+,"100,0%"
Ceará,Preta,2014,Masc,Total,"94,0%"
Ceará,Preta,2014,Fem,Total,"89,0%"
Ceará,Preta,2015,Total,Total,"88,9%"
Ceará,Preta,2015,Masc,14-19,"85,8%"
Ceará,Preta,2015,Masc,20-29,"84,7%"
Ceará,Preta,2015,Masc,30-39,"80,4%"
Ceará,Preta,2015,Masc,40-49,"94,5%"
Ceará,Preta,2015,Masc,50-59,"89,8%"
Ceará,Preta,2015,Masc,60-65,"100,0%"
Ceará,Preta,2015,Masc,66+,"100,0%"
Ceará,Preta,2015,Fem,14-19,"45,7%"
Ceará,Preta,2015,Fem,20-29,"80,2%"
Ceará,Preta,2015,Fem,30-39,"96,6%"
Ceará,Preta,2015,Fem,40-49,"97,7%"
Ceará,Preta,2015,Fem,50-59,"100,0%"
Ceará,Preta,2015,Fem,60-65,"100,0%"
Ceará,Preta,2015,Fem,66+,"100,0%"
Ceará,Preta,2015,Total,14-19,"73,5%"
Ceará,Preta,2015,Total,20-29,"83,6%"
Ceará,Preta,2015,Total,30-39,"87,1%"
Ceará,Preta,2015,Total,40-49,"95,8%"
Ceará,Preta,2015,Total,50-59,"95,2%"
Ceará,Preta,2015,Total,60-65,"100,0%"
Ceará,Preta,2015,Total,66+,"100,0%"
Ceará,Preta,2015,Masc,Total,"87,2%"
Ceará,Preta,2015,Fem,Total,"91,7%"
Ceará,Preta,2016,Total,Total,"92,3%"
Ceará,Preta,2016,Masc,14-19,"66,0%"
Ceará,Preta,2016,Masc,20-29,"94,1%"
Ceará,Preta,2016,Masc,30-39,"93,9%"
Ceará,Preta,2016,Masc,40-49,"98,4%"
Ceará,Preta,2016,Masc,50-59,"96,3%"
Ceará,Preta,2016,Masc,60-65,"100,0%"
Ceará,Preta,2016,Masc,66+,"100,0%"
Ceará,Preta,2016,Fem,14-19,"62,6%"
Ceará,Preta,2016,Fem,20-29,"80,9%"
Ceará,Preta,2016,Fem,30-39,"94,5%"
Ceará,Preta,2016,Fem,40-49,"95,8%"
Ceará,Preta,2016,Fem,50-59,"100,0%"
Ceará,Preta,2016,Fem,60-65,"100,0%"
Ceará,Preta,2016,Fem,66+,"100,0%"
Ceará,Preta,2016,Total,14-19,"64,1%"
Ceará,Preta,2016,Total,20-29,"88,1%"
Ceará,Preta,2016,Total,30-39,"94,1%"
Ceará,Preta,2016,Total,40-49,"97,4%"
Ceará,Preta,2016,Total,50-59,"97,5%"
Ceará,Preta,2016,Total,60-65,"100,0%"
Ceará,Preta,2016,Total,66+,"100,0%"
Ceará,Preta,2016,Masc,Total,"94,3%"
Ceará,Preta,2016,Fem,Total,"89,4%"
Ceará,Preta,2017,Total,Total,"86,3%"
Ceará,Preta,2017,Masc,14-19,"61,0%"
Ceará,Preta,2017,Masc,20-29,"83,8%"
Ceará,Preta,2017,Masc,30-39,"90,6%"
Ceará,Preta,2017,Masc,40-49,"93,7%"
Ceará,Preta,2017,Masc,50-59,"90,9%"
Ceará,Preta,2017,Masc,60-65,"91,8%"
Ceará,Preta,2017,Masc,66+,"100,0%"
Ceará,Preta,2017,Fem,14-19,"6,2%"
Ceará,Preta,2017,Fem,20-29,"86,3%"
Ceará,Preta,2017,Fem,30-39,"79,2%"
Ceará,Preta,2017,Fem,40-49,"89,4%"
Ceará,Preta,2017,Fem,50-59,"95,8%"
Ceará,Preta,2017,Fem,60-65,"100,0%"
Ceará,Preta,2017,Fem,66+,"100,0%"
Ceará,Preta,2017,Total,14-19,"45,2%"
Ceará,Preta,2017,Total,20-29,"84,6%"
Ceará,Preta,2017,Total,30-39,"86,4%"
Ceará,Preta,2017,Total,40-49,"92,2%"
Ceará,Preta,2017,Total,50-59,"92,7%"
Ceará,Preta,2017,Total,60-65,"93,5%"
Ceará,Preta,2017,Total,66+,"100,0%"
Ceará,Preta,2017,Masc,Total,"87,7%"
Ceará,Preta,2017,Fem,Total,"83,5%"
Ceará,Preta,2018,Total,Total,"88,6%"
Ceará,Preta,2018,Masc,14-19,"79,9%"
Ceará,Preta,2018,Masc,20-29,"87,1%"
Ceará,Preta,2018,Masc,30-39,"91,8%"
Ceará,Preta,2018,Masc,40-49,"87,4%"
Ceará,Preta,2018,Masc,50-59,"89,6%"
Ceará,Preta,2018,Masc,60-65,"97,2%"
Ceará,Preta,2018,Masc,66+,"92,5%"
Ceará,Preta,2018,Fem,14-19,"46,4%"
Ceará,Preta,2018,Fem,20-29,"86,1%"
Ceará,Preta,2018,Fem,30-39,"85,0%"
Ceará,Preta,2018,Fem,40-49,"89,9%"
Ceará,Preta,2018,Fem,50-59,"97,2%"
Ceará,Preta,2018,Fem,60-65,"100,0%"
Ceará,Preta,2018,Fem,66+,"100,0%"
Ceará,Preta,2018,Total,14-19,"68,4%"
Ceará,Preta,2018,Total,20-29,"86,7%"
Ceará,Preta,2018,Total,30-39,"89,8%"
Ceará,Preta,2018,Total,40-49,"88,7%"
Ceará,Preta,2018,Total,50-59,"92,6%"
Ceará,Preta,2018,Total,60-65,"98,4%"
Ceará,Preta,2018,Total,66+,"95,5%"
Ceará,Preta,2018,Masc,Total,"89,1%"
Ceará,Preta,2018,Fem,Total,"87,8%"
Ceará,Preta,2019,Total,Total,"85,9%"
Ceará,Preta,2019,Masc,14-19,"48,1%"
Ceará,Preta,2019,Masc,20-29,"82,3%"
Ceará,Preta,2019,Masc,30-39,"94,7%"
Ceará,Preta,2019,Masc,40-49,"97,2%"
Ceará,Preta,2019,Masc,50-59,"94,2%"
Ceará,Preta,2019,Masc,60-65,"97,9%"
Ceará,Preta,2019,Masc,66+,"100,0%"
Ceará,Preta,2019,Fem,14-19,"45,3%"
Ceará,Preta,2019,Fem,20-29,"59,3%"
Ceará,Preta,2019,Fem,30-39,"89,1%"
Ceará,Preta,2019,Fem,40-49,"90,9%"
Ceará,Preta,2019,Fem,50-59,"96,6%"
Ceará,Preta,2019,Fem,60-65,"81,2%"
Ceará,Preta,2019,Fem,66+,"100,0%"
Ceará,Preta,2019,Total,14-19,"47,1%"
Ceará,Preta,2019,Total,20-29,"72,6%"
Ceará,Preta,2019,Total,30-39,"92,9%"
Ceará,Preta,2019,Total,40-49,"94,5%"
Ceará,Preta,2019,Total,50-59,"94,9%"
Ceará,Preta,2019,Total,60-65,"92,9%"
Ceará,Preta,2019,Total,66+,"100,0%"
Ceará,Preta,2019,Masc,Total,"89,7%"
Ceará,Preta,2019,Fem,Total,"79,7%"
Ceará,Preta,2020,Total,Total,"80,0%"
Ceará,Preta,2020,Masc,14-19,"54,1%"
Ceará,Preta,2020,Masc,20-29,"73,1%"
Ceará,Preta,2020,Masc,30-39,"91,3%"
Ceará,Preta,2020,Masc,40-49,"76,2%"
Ceará,Preta,2020,Masc,50-59,"88,3%"
Ceará,Preta,2020,Masc,60-65,"81,9%"
Ceará,Preta,2020,Masc,66+,"100,0%"
Ceará,Preta,2020,Fem,14-19,"43,9%"
Ceará,Preta,2020,Fem,20-29,"69,6%"
Ceará,Preta,2020,Fem,30-39,"83,3%"
Ceará,Preta,2020,Fem,40-49,"84,2%"
Ceará,Preta,2020,Fem,50-59,"93,2%"
Ceará,Preta,2020,Fem,60-65,"100,0%"
Ceará,Preta,2020,Fem,66+,"100,0%"
Ceará,Preta,2020,Total,14-19,"50,5%"
Ceará,Preta,2020,Total,20-29,"71,8%"
Ceará,Preta,2020,Total,30-39,"89,6%"
Ceará,Preta,2020,Total,40-49,"78,8%"
Ceará,Preta,2020,Total,50-59,"89,1%"
Ceará,Preta,2020,Total,60-65,"89,4%"
